AJ428077_Zygnema_sp_M1384	Eukaryota;ARCHAEPLASTIDA;Streptophyta;Zygnemophyceae;Zygnemophyceae_X;Zygnemophyceae_XX;Zygnema;Zygnema+sp.;Zygnema;Zygnema+sp.
AJ010592_Nm_Guillardia_theta	Eukaryota;ARCHAEPLASTIDA2;Cryptophyta-nucleomorph;Cryptophyta-nucleomorph_X;Cryptophyta-nucleomorph_XX;Cryptophyta-nucleomorph_XXX;Guillardia-nucleomorph;Guillardia-nucleomorph+theta;Guillardia;Guillardia+theta
CP000881_Nm_Hemiselmis_andersenii_CCMP644	Eukaryota;ARCHAEPLASTIDA2;Cryptophyta-nucleomorph;Cryptophyta-nucleomorph_X;Cryptophyta-nucleomorph_XX;Cryptophyta-nucleomorph_XXX;Hemiselmis;Hemiselmis+andersenii;Hemiselmis;Hemiselmis+andersenii
AF169336_Bangia_fuscopurpurea	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Bangia;Bangia+fuscopurpurea;Bangia;Bangia+fuscopurpurea
AB013179_Porphyra_umbilicalis	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra;Porphyra+umbilicalis;Porphyra;Porphyra+umbilicalis
L26187_Dixoniella_grisea	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Bangiophyceae;Bangiophyceae_X;Bangiophyceae_XX;Dixoniella;Dixoniella+grisea;Dixoniella;Dixoniella+grisea
AB158483_Cyanidioschyzon_merolae	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiales_X;Cyanidioschyzon;Cyanidioschyzon+merolae;Cyanidioschyzon;Cyanidioschyzon+merolae
AB090833_Cyanidium_caldarium	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiales_X;Cyanidium;Cyanidium+caldarium;Cyanidium;Cyanidium+caldarium
AB091229_Galdieria_partita	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiales_X;Galdieria;Galdieria+partita;Galdieria;Galdieria+partita
AB091230_Galdieria_sulphuraria	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiales_X;Galdieria;Galdieria+sulphuraria;Galdieria;Galdieria+sulphuraria
AF087125_Compsopogonopsis_leptoclados	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Compsopogonophyceae;Compsopogonales;Compsopogonales_X;Compsopogonopsis;Compsopogonopsis+leptoclados;Compsopogonopsis;Compsopogonopsis+leptoclados
AF087126_Smithora_naiadum	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Compsopogonophyceae;Erythropeltidales;Erythropeltidales_X;Smithora;Smithora+naiadum;Smithora;Smithora+naiadum
Z14139_Ahnfeltia_plicata	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Florideophyceae;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia+plicata;Ahnfeltia;Ahnfeltia+plicata
Z14142_Palmaria_palmata	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Florideophyceae;Colaconematales;Colaconematales_X;Palmaria;Palmaria+palmata;Palmaria;Palmaria+palmata
L26184_Corallina_officinalis	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Florideophyceae;Corallinales;Corallinales_X;Corallina;Corallina+officinalis;Corallina;Corallina+officinalis
Z14140_Chondrus_crispus	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Florideophyceae;Gigartinales;Gigartinales_X;Chondrus;Chondrus+crispus;Chondrus;Chondrus+crispus
L26205_Gracilaria_gracilis	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Florideophyceae;Gracilariales;Gracilariales_X;Gracilaria;Gracilaria+gracilis;Gracilaria;Gracilaria+gracilis
AF342749_Flintiella_sanguinaria	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Porphyridiophyceae;Porphyridiales;Porphyridiales_X;Flintiella;Flintiella+sanguinaria;Flintiella;Flintiella+sanguinaria
AB045583_Glaucosphaera_vacuolata	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Rhodellophyceae;Glaucosphaera-Clade;Glaucosphaera-Clade_X;Glaucosphaera;Glaucosphaera+vacuolata;Glaucosphaera;Glaucosphaera+vacuolata
AB045605_Corynoplastis_japonica	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Rhodellophyceae;Rhodellales;Rhodellales_X;Corynoplastis;Corynoplastis+japonica;Corynoplastis;Corynoplastis+japonica
AF168624_Rhodella_violacea	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Rhodellophyceae;Rhodellales;Rhodellales_X;Rhodella;Rhodella+violacea;Rhodella;Rhodella+violacea
AF168627_Bangiopsis_subsimplex	Eukaryota;ARCHAEPLASTIDA2;Rhodophyta;Stylonematophyceae;Porphyridiales-2;Stylonematales-Group-I;Bangiopsis;Bangiopsis+subsimplex;Bangiopsis;Bangiopsis+subsimplex
AY821943_clone_CeCV1B193_Centrohelida	Eukaryota;CENTROHELIDA;Centroheliozoa;Centroheliozoa_X;Centroheliozoa_XX;Centroheliozoa_XXX;Centroheliozoa_XXXX;Centroheliozoa_XXXX+sp.;Uncultured;Uncultured+centroheliozoan
AY821944_clone_CeCV1B246_Centrohelida	Eukaryota;CENTROHELIDA;Centroheliozoa;Centroheliozoa_X;Centroheliozoa_XX;Centroheliozoa_XXX;Centroheliozoa_XXXX;Centroheliozoa_XXXX+sp.;Uncultured;Uncultured+centroheliozoan
DQ103826_clone_M318F06_Centrohelida	Eukaryota;CENTROHELIDA;Centroheliozoa;Centroheliozoa_X;Centroheliozoa_XX;Centroheliozoa_XXX;Centroheliozoa_XXXX;Centroheliozoa_XXXX+sp.;Uncultured;Uncultured+marine
AY749614_Sphaerastrum_fockii	Eukaryota;CENTROHELIDA;Centroheliozoa;Centroheliozoa_X;Pterocystida;Heterophryidae;Sphaerastrum;Sphaerastrum+fockii;Sphaerastrum;Sphaerastrum+fockii
AY268042_Chlamydaster_sterni	Eukaryota;CENTROHELIDA;Centroheliozoa;Centroheliozoa_X;Pterocystida;Pterocystidae;Chlamydaster;Chlamydaster+sterni;Chlamydaster;Chlamydaster+sterni
AY749612_Pterocystis_tropica_Oxford	Eukaryota;CENTROHELIDA;Centroheliozoa;Centroheliozoa_X;Pterocystida;Pterocystidae;Pterocystis;Pterocystis+tropica;Pterocystis;Pterocystis+tropica
XXX_Collodictyon_Kamran	Eukaryota;DIPHYLLATEA;Diphyllatea_X;Collodictyonidae;Collodictyonidae_X;Collodictyonidae_XX;Collodictyon;Collodictyon+triciliatum;Collodictyon;Collodictyon+triciliatum
AF420478_Diphylleia_rotans	Eukaryota;DIPHYLLATEA;Diphyllatea_X;Diphyllatea_XX;Diphyllatea_XXX;Diphyllatea_XXXX;Diphylleia;Diphylleia+rotans;Diphylleia;Diphylleia+rotans
AB092925_Dynenympha_parva	Eukaryota;EXCAVATA1;Metamonada;Preaxostyla;Oxymonadida;Oxymonadida_X;Dinenympha;Dinenympha+parva;Dinenympha;Dinenympha+parva
AB505546_clone_RM2SGM38_Preaxostyla	Eukaryota;EXCAVATA1;Metamonada;Preaxostyla;Oxymonadida;Oxymonadida_X;Oxymonadida_XX;Oxymonadida_XX+sp.;Uncultured;Uncultured+eukaryote
AB092942_Pyrsonympha_grandis	Eukaryota;EXCAVATA1;Metamonada;Preaxostyla;Oxymonadida;Oxymonadida_X;Pyrsonympha;Pyrsonympha+grandis;Pyrsonympha;Pyrsonympha+grandis
AY188885_Streblomastix_strix	Eukaryota;EXCAVATA1;Metamonada;Preaxostyla;Oxymonadida;Oxymonadida_X;Streblomastix;Streblomastix+strix;Streblomastix;Streblomastix+strix
AB092930_Oxymonas_sp_NkU03	Eukaryota;EXCAVATA1;Metamonada;Preaxostyla;Oxymonadida;Saccinobaculidae;Oxymonas;Oxymonas+sp.;Oxymonas;Oxymonas+sp.
DQ525693_Saccinobaculus_ambloaxostylus	Eukaryota;EXCAVATA1;Metamonada;Preaxostyla;Oxymonadida;Saccinobaculidae;Saccinobaculus;Saccinobaculus+ambloaxostylus;Saccinobaculus;Saccinobaculus+ambloaxostylus
DQ525700_Saccinobaculus_doroaxostylus	Eukaryota;EXCAVATA1;Metamonada;Preaxostyla;Oxymonadida;Saccinobaculidae;Saccinobaculus;Saccinobaculus+doroaxostylus;Saccinobaculus;Saccinobaculus+doroaxostylus
DQ525691_Saccinobaculus_sp_E02	Eukaryota;EXCAVATA1;Metamonada;Preaxostyla;Oxymonadida;Saccinobaculidae;Saccinobaculus;Saccinobaculus+sp.;Saccinobaculus;Saccinobaculus+sp.
AY831435_Monocercomonoides_sp	Eukaryota;EXCAVATA1;Metamonada;Preaxostyla;Oxymonadida;Saccinobaculidae;;;;
AF244905_Trimastix_marina	Eukaryota;EXCAVATA1;Metamonada;Preaxostyla;Oxymonadida;Trimastigidae;Trimastix;Trimastix+marina;Trimastix;Trimastix+marina
AF244903_Trimastix_pyriformis_1	Eukaryota;EXCAVATA1;Metamonada;Preaxostyla;Oxymonadida;Trimastigidae;Trimastix;Trimastix+pyriformis;Trimastix;Trimastix+pyriformis
AF244904_Trimastix_pyriformis_2	Eukaryota;EXCAVATA1;Metamonada;Preaxostyla;Oxymonadida;Trimastigidae;Trimastix;Trimastix+pyriformis;Trimastix;Trimastix+pyriformis
AY425009_Diplonema_ambulator	Eukaryota;EXCAVATA2;Discoba;Euglenozoa;Diplonemea;Diplonemida;Diplonema;Diplonema+ambulator;Diplonema;Diplonema+ambulator
AF011465_Macropharyngomonas_halophila	Eukaryota;EXCAVATA2;Discoba;Heterolobosea;Heterolobosea_X;Heterolobosea_XX;Macropharyngomonas;Macropharyngomonas+halophila;Macropharyngomonas;Macropharyngomonas+halophila
DQ310279_clone_FV23CilE10_Jakobida	Eukaryota;EXCAVATA2;Discoba;Jakobida;Jakobida_X;Jakobida_XX;Jakobida_XXX;Jakobida_XXX+sp.;Uncultured;Uncultured+marine
EF526978_clone_SA11D05_Jakobida	Eukaryota;EXCAVATA2;Discoba;Jakobida;Jakobida_X;Jakobida_XX;Jakobida_XXX;Jakobida_XXX+sp.;Uncultured;Uncultured+marine
EU446381_clone_cLA12C05_Jakobida	Eukaryota;EXCAVATA2;Discoba;Jakobida;Jakobida_X;Jakobida_XX;Jakobida_XXX;Jakobida_XXX+sp.;Uncultured;Uncultured+marine
AY965870_Andalucia_godoyi_28	Eukaryota;EXCAVATA2;Discoba;Jakobida;Jakobida_X;Jakobidae;Andalucia;Andalucia+godoyi;Andalucia;Andalucia+godoyi
AY117419_Andalucia_incarcerata	Eukaryota;EXCAVATA2;Discoba;Jakobida;Jakobida_X;Jakobidae;Andalucia;Andalucia+incarcerata;Andalucia;Andalucia+incarcerata
AY117418_Jakoba_libera_ATCC50422	Eukaryota;EXCAVATA2;Discoba;Jakobida;Jakobida_X;Jakobidae;Jakoba;Jakoba+libera;Jakoba;Jakoba+libera
FJ157340_clone_kor2508048_Jakobida	Eukaryota;EXCAVATA2;Discoba;Jakobida;Jakobida_X;Jakobidae;Jakoba;Jakoba+libera;Uncultured;Uncultured+eukaryote
AY117417_Reclinomonas_americana_ATCC50283	Eukaryota;EXCAVATA2;Discoba;Jakobida;Jakobida_X;Jakobidae;Reclinomonas;Reclinomonas+americana;Reclinomonas;Reclinomonas+americana
DQ190541_Seculamonas_ecuadoriensis	Eukaryota;EXCAVATA2;Discoba;Jakobida;Jakobida_X;Jakobidae;Seculamonas;Seculamonas+ecuadoriensis;Seculamonas;Seculamonas+ecuadoriensis
AB576851_Tsukubamonas_globosa	Eukaryota;EXCAVATA2;Discoba;Tsukubamonadidae;Tsukubamonadidae_X;Tsukubamonadidae_XX;Tsukubamonas;Tsukubamonas+globosa;Tsukubamonas;Tsukubamonas+globosa
AF530543_clone_AT468_unknown	Eukaryota;EXCAVATA2;EXCAVATA2_X;EXCAVATA2_XX;EXCAVATA2_XXX;EXCAVATA2_XXXX;EXCAVATA2_XXXXX;EXCAVATA2_XXXXX+sp.;Uncultured;Uncultured+eukaryote
AF534711_microheliozoon_TCS2002	Eukaryota;EXCAVATA2;EXCAVATA2_X;EXCAVATA2_XX;Microhelida;Microhelida_X;Microhelida_XX;Microhelida_XX+sp.;marine;marine+microheliozoan
AY117420_Malawimonas_jakobiformis	Eukaryota;EXCAVATA2;Malawimonadidae;Malawimonadidae_X;Malawimonadidae_XX;Malawimonadidae_XXX;Malawimonas;Malawimonas+jakobiformis;Malawimonas;Malawimonas+jakobiformis
AY117416_Carpediemonas_membranifera	Eukaryota;EXCAVATA2;Metamonada2;Fornicata;Fornicata_X;Carpediomonas-like;Carpediemonas;Carpediemonas+membranifera;Carpediemonas;Carpediemonas+membranifera
GU827589_Carped_like_PCE	Eukaryota;EXCAVATA2;Metamonada2;Fornicata;Fornicata_X;Carpediomonas-like;Carpediemonas;Carpediemonas+sp.;Carpediemonas;Carpediemonas+sp.
AB263123_Dysnectes_brevis	Eukaryota;EXCAVATA2;Metamonada2;Fornicata;Fornicata_X;Carpediomonas-like;Dysnectes;Dysnectes+brevis;Dysnectes;Dysnectes+brevis
GU827592_Carpediemonas_like_CL	Eukaryota;EXCAVATA2;Metamonada2;Fornicata;Fornicata_X;Carpediomonas-like;Ergobibamus;Ergobibamus+cyprinoides;Ergobibamus;Ergobibamus+cyprinoides
FJ628363_Hicanonectes_teleskopos	Eukaryota;EXCAVATA2;Metamonada2;Fornicata;Fornicata_X;Carpediomonas-like;Hicanonectes;Hicanonectes+teleskopos;Hicanonectes;Hicanonectes+teleskopos
GU827604_Kipferlia_bialata_NY0173	Eukaryota;EXCAVATA2;Metamonada2;Fornicata;Fornicata_X;Carpediomonas-like;Kipferlia;Kipferlia+bialata;Kipferlia;Kipferlia+bialata
DQ366277_Octomitus_intestinalis	Eukaryota;EXCAVATA2;Metamonada2;Fornicata;Fornicata_X;Giardiinae;Octomitus;Octomitus+intestinalis;Octomitus;Octomitus+intestinalis
X68483_Cyanophora_paradoxa	Eukaryota;GLAUCOPHYTA;Glaucophyta;Glaucocystophyceae;Glaucocystophytes;Cyanophoraceae;Cyanophora;Cyanophora+paradoxa;Cyanophora;Cyanophora+paradoxa
AJ007275_Cyanoptyche_gloeocystis	Eukaryota;GLAUCOPHYTA;Glaucophyta;Glaucocystophyceae;Glaucocystophytes;Cyanoptycaceae;Cyanoptyche;Cyanoptyche+gloeocystis;Cyanoptyche;Cyanoptyche+gloeocystis
X70803_Glaucocystis_nostochinearum	Eukaryota;GLAUCOPHYTA;Glaucophyta;Glaucocystophyceae;Glaucocystophytes;Glaucocystaceae;Glaucocystis;Glaucocystis+nostochinearum;Glaucocystis;Glaucocystis+nostochinearum
X81901_Gloeochaete_wittrockiana	Eukaryota;GLAUCOPHYTA;Glaucophyta;Glaucocystophyceae;Gloeochaetales;Gloechaetaceae;Gloeochaete;Gloeochaete+wittrockiana;Gloeochaete;Gloeochaete+wittrockiana
AY642699_clone_P1_25_Cryptophyta	Eukaryota;HACROBIA1;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Basal_Cryptophyceae-1;Basal_Cryptophyceae-1_X;Basal_Cryptophyceae-1_X+sp.;Uncultured;Uncultured+eukaryotic
FJ537320_clone_Biosope_T39_105_Cryptophyta	Eukaryota;HACROBIA1;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Basal_Cryptophyceae-2;Basal_Cryptophyceae-2_X;Basal_Cryptophyceae-2_X+sp.;Uncultured;Uncultured+marine
L28811_Cryptomonas_paramecium	Eukaryota;HACROBIA1;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Cryptomonadales;Cryptomonas;Cryptomonas+paramecium;Cryptomonas;Cryptomonas+paramecium
X57162_Guillardia_theta	Eukaryota;HACROBIA1;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Cryptomonadales;Guillardia;Guillardia+theta;Guillardia;Guillardia+theta
U53128_Rhodomonas_abbreviata	Eukaryota;HACROBIA1;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Cryptomonadales;Rhodomonas;Rhodomonas+abbreviata;Rhodomonas;Rhodomonas+abbreviata
AF508277_Goniomonas_pacifica	Eukaryota;HACROBIA1;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Goniomonadales;Goniomonas;Goniomonas+pacifica;Goniomonas;Goniomonas+pacifica
AY360454_Goniomonas_sp_ATCC50108	Eukaryota;HACROBIA1;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Goniomonadales;Goniomonas;Goniomonas+sp.;Goniomonas;Goniomonas+sp.
AY705739_Goniomonas_sp_SH8	Eukaryota;HACROBIA1;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Goniomonadales;Goniomonas;Goniomonas+sp.;Goniomonas;Goniomonas+sp.
EF172963_clone_SSRPD79_Cryptophyta	Eukaryota;HACROBIA1;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Goniomonadales;Goniomonas;Goniomonas+sp.;Uncultured;Uncultured+eukaryote
U03072_Goniomonas_truncata	Eukaryota;HACROBIA1;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Goniomonadales;Goniomonas;Goniomonas+truncata;Goniomonas;Goniomonas+truncata
AB212285_Hatenia_arenicola	Eukaryota;HACROBIA1;Katablepharidophyta;Katablepharidaceae;Katablepharidales;Katablepharidales_X;Hatena;Hatena+arenicola;Hatena;Hatena+arenicola
AY642702_clone_P34_10_Katablepharida	Eukaryota;HACROBIA1;Katablepharidophyta;Katablepharidaceae;Katablepharidales;Katablepharidales_X;Katablepharidales_XX;Katablepharidales_XX+sp.;Uncultured;Uncultured+eukaryotic
AB231617_Katablepharis_japonica	Eukaryota;HACROBIA1;Katablepharidophyta;Katablepharidaceae;Katablepharidales;Katablepharidales_X;Katablepharis;Katablepharis+japonica;Katablepharis;Katablepharis+japonica
DQ980481_Leucocryptos_marina	Eukaryota;HACROBIA1;Katablepharidophyta;Katablepharidaceae;Katablepharidales;Katablepharidales_X;Leucocryptos;Leucocryptos+marina;Leucocryptos;Leucocryptos+marina
FJ969717_Roombia_truncata	Eukaryota;HACROBIA1;Katablepharidophyta;Katablepharidaceae;Katablepharidales;Katablepharidales_X;Roombia;Roombia+truncata;Roombia;Roombia+truncata
DQ222875_clone_OR000415159_picobiliphyte	Eukaryota;HACROBIA2;Picobiliphyta;Picobiliphyta_X;Picobiliphyta_XX;Picobiliphyta_XXX;Picobiliphyta_XXXX;Picobiliphyta_XXXX+sp._strain1;Uncultured;Uncultured+phototrophic
DQ222878_clone_RA00121938_picobiliphyte	Eukaryota;HACROBIA2;Picobiliphyta;Picobiliphyta_X;Picobiliphyta_XX;Picobiliphyta_XXX;Picobiliphyta_XXXX;Picobiliphyta_XXXX+sp._strain10;Uncultured;Uncultured+phototrophic
AJ564773_Telonema_antarcticum	Eukaryota;HACROBIA2;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-1;Telonema;Telonema+antarcticum;Telonema;Telonema+antarcticum
AJ564772_Telonema_subtilis	Eukaryota;HACROBIA2;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-1;Telonema;Telonema+subtile;Telonema;Telonema+subtile
DQ103867_clone_M318B12_Telonemia	Eukaryota;HACROBIA2;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-1;Telonemia-Group-1_X;Telonemia-Group-1_X+sp.;Uncultured;Uncultured+marine
AJ564770_clone_BL01062525_Telonemia	Eukaryota;HACROBIA2;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X+sp._strain2;Uncultured;Uncultured+eukaryote
AF106056_Diacronema_vlkianum	Eukaryota;HACROBIA3;Haptophyta;Pavlovophyceae;Pavlovales;Pavlovaceae;Diacronema;Diacronema+vlkianum;Diacronema;Diacronema+vlkianum
AF106048_Exanthemachrysis_gayraliae_Pav8	Eukaryota;HACROBIA3;Haptophyta;Pavlovophyceae;Pavlovales;Pavlovaceae;Exanthemachrysis;Exanthemachrysis+gayraliae;Exanthemachrysis;Exanthemachrysis+gayraliae
L34669_Rebecca_salina	Eukaryota;HACROBIA3;Haptophyta;Pavlovophyceae;Pavlovales;Pavlovaceae;Rebecca;Rebecca+salina;Rebecca;Rebecca+salina
AJ246261_Coccolithus_pelagicus	Eukaryota;HACROBIA3;Haptophyta;Prymnesiophyceae;Coccolithales;Coccolithaceae;Coccolithus;Coccolithus+pelagicus;Coccolithus;Coccolithus+pelagicus
AB183618_Emiliania_sp_MBIC10582	Eukaryota;HACROBIA3;Haptophyta;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania+sp.;Emiliania;Emiliania+sp.
AF163147_Phaeocystis_cordata	Eukaryota;HACROBIA3;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis+cordata;Phaeocystis;Phaeocystis+cordata
AJ246278_Chrysochromulina_acantha	Eukaryota;HACROBIA3;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina+acantha;Chrysochromulina;Chrysochromulina+acantha
AJ246269_Prymnesium_parvum	Eukaryota;HACROBIA3;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Prymnesium;Prymnesium+parvum;Prymnesium;Prymnesium+parvum
AY821959_clone_CV1_B1_97_Haptophyta	Eukaryota;HACROBIA3;Haptophyta;Prymnesiophyceae;Prymnesiophyceae_X;Prymnesiophyceae_XX;Prymnesiophyceae_XXX;Prymnesiophyceae_XXX+sp.;Uncultured;Uncultured+haptophyte
FJ537336_clone_Biosope_T58_080_Haptophyta	Eukaryota;HACROBIA3;Haptophyta;Prymnesiophyceae;Prymnesiophyceae_X;Prymnesiophyceae_XX;Prymnesiophyceae_XXX;Prymnesiophyceae_XXX+sp.;Uncultured;Uncultured+marine
AB191436_clone_TAGIRI28_Unknown	Eukaryota;HACROBIA4;Hacrobia4;Hacrobia4_X;Hacrobia4_XX;Hacrobia4_XXX;Hacrobia4_XXXX;Hacrobia4_XXXX+sp.;Uncultured;Uncultured+eukaryote
AY179990_clone_CCA32_unknown	Eukaryota;HACROBIA4;Hacrobia4;Hacrobia4_X;Hacrobia4_XX;Hacrobia4_XXX;Hacrobia4_XXXX;Hacrobia4_XXXX+sp.;Uncultured;Uncultured+eukaryote
AB508339_Palpitomonas_bilix	Eukaryota;HACROBIA4;Hacrobia4;Hacrobia4_X;Hacrobia4_XX;Hacrobia4_XXX;Palpitomonas;Palpitomonas+bilix;Palpitomonas;Palpitomonas+bilix
GQ330640_clone_PR44E041_Excavata	Eukaryota;HOLOMYCOTA;Fonticulea;Fonticulea_X;Fonticulea_XX;Fonticulea_XXX;Fonticulea_XXXX;Fonticulea_XXXX+sp.Uncultured;Uncultured+fonticulid;
FJ816018_Fonticula_alba_ATCC38817	Eukaryota;HOLOMYCOTA;Fonticulea;Fonticulea_X;Fonticulida;Fonticulidae;Fonticula;Fonticula+alba;Fonticula;Fonticula+alba
AB003808_Aspergillus_cervinus	Eukaryota;HOLOMYCOTA;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Aspergillus;Aspergillus+cervinus;Aspergillus;Aspergillus+cervinus
X04971_Neurospora_crassa	Eukaryota;HOLOMYCOTA;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Neurospora;Neurospora+crassa;Neurospora;Neurospora+crassa
Z75578_Saccharomyces_cerevisiae	Eukaryota;HOLOMYCOTA;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Saccharomyces;Saccharomyces+cerevisiae;Saccharomyces;Saccharomyces+cerevisiae
Z27393_Neolectomyces_vitellina	Eukaryota;HOLOMYCOTA;Fungi;Ascomycota;Taphrinomycotina;Neolectomycetes;Neolecta;Neolecta+vitellina;Neolecta;Neolecta+vitellina
L27658_Pneumocystis_carinii	Eukaryota;HOLOMYCOTA;Fungi;Ascomycota;Taphrinomycotina;Pneumocystidomycetes;Pneumocystis;Pneumocystis+wakefieldiae;Pneumocystis;Pneumocystis+wakefieldiae
X54866_Schizosaccharomyces_pombe	Eukaryota;HOLOMYCOTA;Fungi;Ascomycota;Taphrinomycotina;Schizosaccharomycetes;Schizosaccharomyces;Schizosaccharomyces+pombe;Schizosaccharomyces;Schizosaccharomyces+pombe
D12531_Taphrina_wiesneri	Eukaryota;HOLOMYCOTA;Fungi;Ascomycota;Taphrinomycotina;Taphrinomycetes;Taphrina;Taphrina+wiesneri;Taphrina;Taphrina+wiesneri
AY550243_Amanita_bisporigera	Eukaryota;HOLOMYCOTA;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Amanita;Amanita+bisporigera;Amanita;Amanita+bisporigera
L22258_Dacrymyces_stillatus	Eukaryota;HOLOMYCOTA;Fungi;Basidiomycota;Agaricomycotina;Dacrymycetes;Dacrymyces;Dacrymyces+stillatus;Dacrymyces;Dacrymyces+stillatus
AF356652_Filobasidiella_neoformans	Eukaryota;HOLOMYCOTA;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Cryptococcus;Cryptococcus+neoformans_var._neoformans;Cryptococcus;Cryptococcus+neoformans
AB011018_Uredinopsis_intermedia	Eukaryota;HOLOMYCOTA;Fungi;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Uredinopsis;Uredinopsis+intermedia;Uredinopsis;Uredinopsis+intermedia
AJ271380_Exobasidium_rostrupii	Eukaryota;HOLOMYCOTA;Fungi;Basidiomycota;Ustilaginomycotina;Exobasidiomycetes;Exobasidium;Exobasidium+rostrupii;Exobasidium;Exobasidium+rostrupii
AB028189_Ustilago_shiraiana	Eukaryota;HOLOMYCOTA;Fungi;Basidiomycota;Ustilaginomycotina;Ustilaginomycetes;Ustilago;Ustilago+shiraiana;Ustilago;Ustilago+shiraiana
U23936_Allomyces_macrogynus	Eukaryota;HOLOMYCOTA;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Allomyces;Allomyces+macrogynus;Allomyces;Allomyces+macrogynus
Y17504_Hyaloraphidium_curvatum	Eukaryota;HOLOMYCOTA;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Hyaloraphidium;Hyaloraphidium+curvatum;Hyaloraphidium;Hyaloraphidium+curvatum
DQ536489_Physoderma_maculare_AFTOLID2004	Eukaryota;HOLOMYCOTA;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Physoderma;Physoderma+maculare;Physoderma;Physoderma+maculare
AB275064_clone_DSGM64	Eukaryota;HOLOMYCOTA;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Chytridiomycetes_X;Chytridiomycetes_X+sp._strain23;Uncultured;Uncultured+eukaryote
DQ536487_Chytriomyces_hyalinus	Eukaryota;HOLOMYCOTA;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Chytriomyces;Chytriomyces+hyalinus;Chytriomyces;Chytriomyces+hyalinus
AF164253_Lobulomyces_angularis_JEL45	Eukaryota;HOLOMYCOTA;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Lobulomyces;Lobulomyces+angularis;Lobulomyces;Lobulomyces+angularis
EU050973_clone_SS1E0110	Eukaryota;HOLOMYCOTA;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycotina_X;Chytridiomycotina_X;Chytridiomycotina_X+sp.;Uncultured;Uncultured+eukaryote
